'.*rlen=([0-9]+)'	271,279,280,282,318,346,367,406,442,495,569,586,590,601,652,667,751,762,791,799,848,855,876,937,952,1018,1041,1098,1103,1105,1106,1116,1131,1167,1206,1236,1237,1306,1333,1334,1356,1360,1370,1390,1440,1467,1514,1556,1562,1581,1599,1610,1622,1624,1626,1627,1643
'<([^>]*)>: \\[0x([0-9a-f]+)-0x([0-9a-f]+)\\]'	271,279,280,282,318,346,367,406,442,495,569,586,590,601,652,667,751,762,791,799,848,855,876,937,952,1018,1041,1098,1103,1105,1106,1116,1131,1167,1206,1236,1237,1306,1333,1334,1356,1360,1370,1390,1440,1467,1514,1556,1562,1581,1599,1610,1622,1624,1626,1627,1643
'[\\x00-\\x1f\\\\"\\b\\f\\n\\r\\t]'	55,113,147,181,233,247,287,288,302,323,355,422,436,507,510,580,594,602,622,729,759,780,849,852,866,878,919,935,961,1004,1007,1012,1015,1032,1033,1054,1078,1086,1087,1122,1158,1184,1199,1221,1247,1269,1328,1469,1495,1498,1501,1509,1511,1517,1580,1634
'(\\s+)'	12,82,89,96,129,251,252,287,302,323,355,381,412,422,487,560,602,639,759,849,852,866,878,961,1004,1012,1054,1074,1075,1086,1087,1104,1158,1184,1221,1257,1386,1415,1469,1495,1509,1511,1517,1536,1555,1580,1634,1636
'^\\s*$'	12,18,31,182,200,241,287,296,322,339,407,412,433,467,498,505,534,557,602,633,692,738,747,759,819,852,927,958,961,1003,1025,1054,1087,1088,1199,1202,1221,1223,1235,1249,1300,1348,1412,1420,1466,1509,1511,1580
'[a-zA-Z][-_.:a-zA-Z0-9]*'	22,38,55,60,64,65,72,94,126,147,181,190,220,225,287,325,340,454,472,510,527,582,602,622,666,683,691,707,774,790,881,915,927,928,1003,1068,1122,1150,1169,1199,1247,1269,1469,1498,1509,1557,1597
'(?m)^(?!$)'	12,82,89,287,302,323,355,412,422,518,602,662,759,774,787,849,852,866,878,961,1004,1012,1033,1050,1054,1074,1075,1086,1087,1115,1158,1184,1221,1248,1257,1415,1495,1509,1511,1517,1536,1580,1594,1634
' *$'	12,82,89,287,302,323,355,412,422,602,662,747,759,774,849,852,866,878,961,1004,1012,1033,1050,1054,1074,1075,1086,1087,1115,1158,1184,1221,1257,1415,1495,1509,1511,1517,1536,1580,1594,1634
'(?m)^\\s*?$'	12,82,89,287,302,323,355,412,422,602,662,759,774,787,849,852,866,878,961,1004,1012,1033,1050,1054,1074,1075,1086,1087,1115,1158,1184,1221,1257,1415,1495,1509,1511,1517,1536,1580,1594,1634
'^[ ]*(#.*)?$'	12,82,89,287,302,323,355,412,422,602,662,759,774,849,852,866,878,961,1004,1012,1033,1050,1054,1074,1075,1086,1087,1115,1158,1184,1221,1257,1415,1495,1509,1511,1517,1536,1580,1594,1634
'(^|.*:)\\s*\\w*("|\')'	12,82,89,287,302,323,355,412,422,602,662,759,774,849,852,866,878,961,1004,1012,1033,1050,1054,1074,1075,1086,1087,1115,1158,1184,1221,1257,1415,1495,1509,1511,1517,1536,1580,1594,1634
'[^:]*:'	12,82,89,287,302,323,355,412,422,602,662,759,774,849,852,866,878,961,1004,1012,1033,1050,1074,1075,1086,1087,1115,1158,1184,1221,1257,1415,1495,1509,1511,1517,1536,1580,1594,1634
'(?m)^[ ]*(?=\n)'	12,82,89,287,302,323,355,412,422,602,662,759,774,849,852,866,878,1004,1012,1033,1050,1054,1074,1075,1086,1087,1115,1158,1184,1221,1257,1415,1495,1509,1511,1517,1536,1580,1594,1634
'<doctest (?P<name>[\\w\\.]+)\\[(?P<examplenum>\\d+)\\]>$'	12,82,89,287,302,323,355,412,422,602,662,759,774,849,852,866,878,961,1004,1012,1033,1050,1074,1075,1086,1087,1115,1158,1184,1221,1257,1415,1495,1509,1511,1517,1536,1580,1594,1634
'^\\w+$'	9,12,24,25,82,89,147,174,181,243,287,302,422,430,477,481,560,602,672,835,849,878,975,990,1004,1012,1054,1074,1075,1086,1087,1158,1196,1247,1495,1509,1555,1580,1644
'([\x80-\x9f])'	22,38,55,60,64,65,72,94,126,225,273,287,340,472,510,527,602,683,691,707,774,790,873,881,927,928,1068,1122,1150,1169,1199,1269,1300,1469,1498,1509,1557,1580,1592
'\\(\\*'	271,601,751,762,791,848,876,937,1040,1041,1103,1105,1106,1116,1131,1167,1206,1236,1237,1306,1333,1334,1356,1360,1390,1400,1467,1514,1556,1562,1568,1581,1599,1610,1622,1624,1627,1643
'get_tag'	271,601,751,762,791,848,876,937,1040,1041,1103,1105,1106,1116,1131,1167,1206,1236,1237,1306,1333,1334,1356,1360,1390,1400,1467,1514,1556,1562,1568,1581,1599,1610,1622,1624,1627,1643
'get_fabric_name'	271,601,751,762,791,848,876,937,1040,1041,1103,1105,1106,1116,1131,1167,1206,1236,1237,1306,1333,1334,1356,1360,1390,1400,1467,1514,1556,1562,1568,1581,1599,1610,1622,1624,1627,1643
'get_default_depth'	271,601,751,762,791,848,876,937,1040,1041,1103,1105,1106,1116,1131,1167,1206,1236,1237,1306,1333,1334,1356,1360,1390,1400,1467,1514,1556,1562,1568,1581,1599,1610,1622,1624,1627,1643
'get_task_tag\\)\\('	271,601,751,762,791,848,876,937,1040,1041,1103,1105,1106,1116,1131,1167,1206,1236,1237,1306,1333,1334,1356,1360,1390,1400,1467,1514,1556,1562,1568,1581,1599,1610,1622,1624,1627,1643
'write_pending\\)\\('	271,601,751,762,791,848,876,937,1040,1041,1103,1105,1106,1116,1131,1167,1206,1236,1237,1306,1333,1334,1356,1360,1390,1400,1467,1514,1556,1562,1568,1581,1599,1610,1622,1624,1627,1643
'get_cmd_state\\)\\('	271,601,751,762,791,848,876,937,1040,1041,1103,1105,1106,1116,1131,1167,1206,1236,1237,1306,1333,1334,1356,1360,1390,1400,1467,1514,1556,1562,1568,1581,1599,1610,1622,1624,1627,1643
'get_fabric_proto_ident'	271,601,751,762,791,848,876,937,1040,1041,1103,1105,1106,1116,1131,1167,1206,1236,1237,1306,1333,1334,1356,1360,1390,1400,1467,1514,1556,1562,1568,1581,1599,1610,1622,1624,1627,1643
'release_fabric_acl\\)\\('	271,601,751,762,791,848,876,937,1040,1041,1103,1105,1106,1116,1131,1167,1206,1236,1237,1306,1333,1334,1356,1360,1390,1400,1467,1514,1556,1562,1568,1581,1599,1610,1622,1624,1627,1643
'tpg_get_inst_index\\)\\('	271,601,751,762,791,848,876,937,1040,1041,1103,1105,1106,1116,1131,1167,1206,1236,1237,1306,1333,1334,1356,1360,1390,1400,1467,1514,1556,1562,1568,1581,1599,1610,1622,1624,1627,1643
'coding[:=]\\s*([-\\w.]+)'	101,147,181,251,302,323,355,422,634,757,842,849,866,878,992,1004,1012,1054,1086,1087,1104,1158,1184,1257,1263,1290,1386,1415,1427,1436,1469,1495,1517,1536,1580,1594,1621,1634
'get_pr_transport_id\\)\\('	271,601,751,762,791,848,876,937,1040,1041,1103,1105,1106,1116,1131,1167,1206,1236,1237,1306,1333,1334,1356,1360,1390,1400,1467,1514,1556,1562,1568,1581,1599,1610,1622,1624,1627,1643
'write_pending_status\\)\\('	271,601,751,762,791,848,876,937,1040,1041,1103,1105,1106,1116,1131,1167,1206,1236,1237,1306,1333,1334,1356,1360,1390,1400,1467,1514,1556,1562,1568,1581,1599,1610,1622,1624,1627,1643
'get_pr_transport_id_len\\)\\('	271,601,751,762,791,848,876,937,1040,1041,1103,1105,1106,1116,1131,1167,1206,1236,1237,1306,1333,1334,1356,1360,1390,1400,1467,1514,1556,1562,1568,1581,1599,1610,1622,1624,1627,1643
'parse_pr_out_transport_id\\)\\('	271,601,751,762,791,848,876,937,1040,1041,1103,1105,1106,1116,1131,1167,1206,1236,1237,1306,1333,1334,1356,1360,1390,1400,1467,1514,1556,1562,1568,1581,1599,1610,1622,1624,1627,1643
'struct target_core_fabric_ops {'	271,601,751,762,791,848,876,937,1040,1041,1103,1105,1106,1116,1131,1167,1206,1236,1237,1306,1333,1334,1356,1360,1390,1400,1467,1514,1556,1562,1568,1581,1599,1610,1622,1624,1627,1643
'\\S'	9,82,89,148,153,302,323,355,422,433,531,826,849,866,878,927,1003,1004,1007,1012,1015,1032,1074,1075,1086,1158,1184,1202,1248,1386,1438,1488,1495,1517,1580,1634,1636
'[-\\s]+'	82,89,190,247,302,323,355,391,422,552,591,606,819,849,866,872,878,919,1004,1007,1012,1021,1074,1075,1086,1158,1184,1223,1285,1395,1420,1468,1495,1517,1580,1634
'[^\\w\\s-]'	13,21,82,89,190,236,247,302,323,355,422,552,606,849,866,878,919,1004,1007,1012,1021,1074,1075,1086,1158,1184,1223,1285,1395,1420,1468,1495,1517,1580,1614,1634
'(<[^<>]*)/>'	22,38,55,60,64,65,72,94,126,225,273,287,340,472,510,527,602,683,691,707,774,790,881,928,1068,1122,1150,1169,1199,1269,1300,1469,1498,1509,1557
'<!\\s+([^<>]*)>'	22,38,55,60,64,65,72,94,126,225,273,287,340,472,510,527,602,683,691,707,774,790,881,928,1068,1122,1150,1169,1199,1269,1300,1469,1498,1509,1557
'is_state_remove\\)\\('	271,601,751,762,791,848,876,937,1040,1041,1103,1105,1106,1116,1131,1167,1206,1236,1237,1306,1333,1334,1356,1360,1400,1467,1514,1556,1562,1568,1599,1610,1624,1627,1643
'-'	12,241,287,412,503,562,602,609,656,689,715,759,852,866,874,906,961,1054,1076,1087,1180,1221,1249,1297,1300,1317,1331,1404,1488,1501,1509,1511,1580
'(\\d+)'	113,122,236,302,303,323,355,422,557,578,636,714,732,782,866,1004,1007,1125,1184,1199,1258,1302,1317,1395,1412,1415,1469,1495,1501,1517,1529,1580,1634
'(\r\n|\r|\n)'	12,173,218,251,252,287,305,309,369,412,487,602,639,702,759,852,961,1054,1087,1104,1221,1247,1257,1386,1415,1469,1495,1505,1509,1511,1536,1555,1580
'\\w+'	283,356,374,407,560,682,689,757,782,784,842,1004,1007,1015,1027,1032,1038,1087,1097,1110,1148,1247,1248,1315,1317,1374,1469,1488,1495,1501,1517,1580
'\r?\n'	12,113,190,287,412,433,537,602,700,759,852,927,961,1003,1054,1087,1120,1159,1202,1221,1240,1258,1269,1274,1415,1426,1469,1498,1509,1511,1544,1580
'\n{2,}'	55,82,89,113,147,181,200,302,323,355,422,552,606,849,866,878,992,1004,1012,1074,1075,1086,1158,1184,1223,1247,1322,1420,1495,1517,1580,1634
'\\r\\n|\\r|\\n'	12,82,89,114,287,302,323,355,412,422,602,759,849,852,866,878,961,1004,1012,1054,1074,1075,1086,1087,1184,1221,1495,1509,1511,1517,1580,1634
':'	12,225,241,341,412,480,560,583,753,759,822,826,852,866,874,942,946,961,990,1003,1025,1087,1221,1225,1249,1317,1381,1443,1501,1511,1571
'.*?\\n'	12,113,147,181,251,287,412,498,538,602,642,747,759,776,852,961,971,975,1000,1054,1087,1203,1221,1267,1288,1495,1509,1511,1555,1580,1621
'set_fabric_sense_len\\)\\('	271,601,751,762,791,848,876,937,1040,1041,1103,1105,1106,1116,1131,1167,1206,1236,1237,1306,1333,1334,1356,1360,1400,1514,1556,1568,1610,1624,1627
'get_fabric_sense_len\\)\\('	271,601,751,762,791,848,876,937,1040,1041,1103,1105,1106,1116,1131,1167,1206,1236,1237,1306,1333,1334,1356,1360,1400,1514,1556,1568,1610,1624,1627
','	55,173,196,225,232,241,262,267,268,306,322,464,467,505,534,560,561,874,946,972,1007,1015,1032,1044,1076,1249,1317,1404,1466,1501
'/'	82,89,141,145,147,181,186,492,560,566,628,826,990,1004,1008,1028,1039,1074,1075,1076,1184,1247,1248,1317,1326,1364,1478,1495,1501,1523
'\\s*'	119,182,206,241,416,422,592,747,852,896,994,1007,1015,1025,1032,1184,1185,1215,1248,1249,1301,1403,1423,1488,1511,1517,1560,1580,1598,1644
'^[a-zA-Z0-9_]+$'	12,168,225,251,256,287,381,412,422,602,635,662,689,757,759,800,852,961,1007,1015,1032,1033,1054,1087,1143,1205,1221,1509,1511,1517
'^\\S+@[a-zA-Z0-9._-]+\\.[a-zA-Z0-9._-]+$'	82,89,96,129,251,252,302,323,355,422,487,639,761,866,1004,1074,1075,1087,1104,1184,1257,1386,1415,1469,1495,1517,1536,1555,1580
'<.*?>'	34,110,126,147,163,181,220,345,383,391,485,519,539,557,872,887,927,977,1003,1050,1074,1087,1097,1113,1181,1223,1420,1488
'^<\\?.*encoding=[\'"](.*?)[\'"].*\\?>'	22,38,55,60,64,65,72,94,126,220,340,472,527,683,691,707,790,881,928,1068,1122,1150,1169,1199,1269,1469,1498,1557
'>'	12,43,55,147,181,287,330,381,407,412,473,510,602,759,774,852,961,1054,1076,1087,1221,1244,1248,1267,1509,1511,1580
'.'	12,152,412,533,587,618,759,793,818,852,896,961,1007,1015,1032,1080,1087,1172,1221,1266,1296,1315,1428,1464,1511,1569,1580
'^[0-9]+$'	0,12,75,153,412,537,560,562,607,679,759,785,826,852,961,1004,1087,1199,1221,1223,1300,1317,1420,1432,1495,1501,1511
'(?:\\r\\n)?[ \\t]+'	220,323,355,436,510,559,728,814,925,927,936,995,1003,1068,1104,1150,1211,1269,1301,1328,1416,1439,1469,1495,1498,1536,1555
'.*'	257,302,322,340,467,505,534,542,662,849,873,878,965,1004,1012,1086,1158,1243,1248,1319,1466,1488,1495,1557,1580,1592
'\\W+'	86,88,126,360,407,428,551,583,602,677,728,842,862,877,881,888,928,969,1190,1247,1248,1298,1416,1426,1469,1615
'^\\s+'	0,52,75,110,119,305,317,407,526,554,597,779,785,842,1015,1025,1032,1046,1054,1301,1322,1326,1379,1407,1505,1642
'[ \\(\\)<>@,;:\\\\"/\\[\\]\\?=]'	12,82,89,287,323,355,412,422,602,759,852,866,961,1004,1054,1074,1075,1087,1184,1221,1495,1509,1511,1517,1544,1580
'_'	232,416,496,539,560,592,717,779,852,866,896,923,959,990,994,1007,1205,1229,1276,1301,1403,1407,1511,1560,1598
'"'	9,36,55,147,148,173,181,232,322,467,505,534,557,733,796,1076,1143,1153,1248,1267,1466,1630,1632,1635,1639
' '	232,412,560,679,728,757,759,827,852,961,1007,1015,1032,1221,1248,1286,1317,1338,1416,1488,1490,1501,1508,1511,1634
'\\r\\n'	12,31,37,113,147,181,287,313,356,412,430,531,602,672,757,759,852,961,1054,1087,1221,1267,1509,1511,1580
'[?/:|]+'	220,323,355,436,510,559,814,925,927,936,995,1003,1068,1104,1150,1211,1269,1301,1328,1439,1469,1495,1498,1536,1555
'\r(?!\n)|(?<!\r)\n'	220,323,355,436,510,559,814,925,927,936,995,1003,1068,1104,1150,1211,1269,1301,1328,1439,1469,1495,1498,1536,1555
'&(#\\d+|#x[0-9a-fA-F]+|\\w+);'	22,38,55,65,72,94,126,225,273,340,472,527,683,691,707,790,1122,1150,1169,1199,1269,1300,1469,1498,1557
'&(#?[xX]?(?:[0-9a-fA-F]+|\\w{1,8}));'	31,287,302,323,355,381,422,476,602,732,849,866,878,1004,1012,1054,1086,1087,1158,1184,1495,1509,1517,1580,1634
'(((?<=[a-z])[A-Z])|([A-Z](?![A-Z]|$)))'	82,89,302,323,355,422,716,849,866,878,936,1004,1012,1074,1075,1086,1158,1184,1223,1420,1495,1517,1576,1580,1634
'^(\\s*def\\s)|(.*(?<!\\w)lambda(:|\\s))|^(\\s*@)'	12,287,381,412,422,602,747,759,807,852,961,992,1054,1087,1104,1221,1257,1386,1415,1469,1509,1511,1517,1536,1580
'^(?:\\s*(?:,\\s*)?([^ \\t\\r\\n=]+)\\s*=\\s*\\"?((?<=\\")(?:[^\\\\\\"]|\\\\.)*?(?=\\")|(?<!\\")[^ \\t\\r\\n,]+(?!\\"))\\"?)(.*)$'	220,323,355,436,510,559,814,925,927,936,995,1003,1068,1104,1150,1211,1269,1301,1328,1439,1469,1495,1498,1536,1555
'^(?:\\s*(?:,\\s*)?([^\\0-\\x1f\\x7f-\\xff()<>@,;:\\\\\\"/[\\]?={} \\t]+)\\s*=\\s*\\"?((?<=\\")(?:[^\\0-\\x08\\x0A-\\x1f\\x7f-\\xff\\\\\\"]|\\\\[\\0-\\x7f])*?(?=\\")|(?<!\\")[^\\0-\\x1f\\x7f-\\xff()<>@,;:\\\\\\"/[\\]?={} \\t]+(?!\\"))\\"?)(.*)$'	220,323,355,436,510,559,814,925,927,936,995,1003,1068,1104,1150,1211,1269,1301,1328,1439,1469,1495,1498,1536,1555
'[*?[]'	12,93,287,308,322,381,412,467,505,534,602,743,759,852,961,1054,1087,1216,1221,1240,1466,1509,1511,1580
'>\\s+<'	82,89,296,302,323,355,422,482,579,819,849,866,878,1004,1012,1074,1075,1086,1158,1184,1495,1517,1580,1634
'^[ -~]{0,200}[!-~]$'	12,287,412,602,759,852,927,961,992,1003,1054,1087,1104,1221,1257,1269,1386,1415,1469,1498,1509,1511,1536,1580
'new_cmd_failure\\)\\('	271,601,751,791,848,937,1040,1041,1103,1106,1116,1131,1167,1236,1237,1306,1334,1356,1390,1400,1514,1568,1581,1610
"'"	9,43,148,190,232,322,399,408,417,450,461,467,505,534,826,1007,1076,1240,1247,1466,1478,1537,1618
'(\\s*){\\s*$'	412,533,587,618,759,793,818,852,896,961,1007,1015,1032,1080,1172,1221,1266,1296,1428,1464,1493,1511,1580
'(\\s*)}\\s*$'	412,533,587,618,759,793,818,852,896,961,1007,1015,1032,1080,1172,1221,1266,1296,1428,1464,1493,1511,1580
'<'	12,55,147,181,287,407,412,473,602,759,852,961,1054,1076,1087,1221,1244,1248,1267,1509,1511,1580
'&'	12,55,147,181,287,381,412,602,759,813,852,927,961,1003,1054,1076,1087,1221,1244,1267,1509,1511
' +'	126,332,407,430,539,557,672,689,757,1007,1015,1021,1032,1223,1248,1340,1420,1425,1438,1468,1488,1557
'[&<]'	12,43,190,287,330,381,412,413,510,602,759,774,852,961,1054,1076,1087,1221,1509,1511,1580,1638
'\\d+$'	21,55,278,296,322,432,467,505,534,819,1007,1015,1032,1054,1087,1248,1366,1397,1466,1569,1580,1618
'[\\s,]'	12,232,287,306,322,412,467,505,534,602,759,852,896,961,1007,1054,1087,1221,1466,1469,1509,1511
'[0-9]+'	108,152,160,182,302,332,345,383,560,689,849,878,908,1012,1076,1086,1158,1243,1331,1386,1495,1544
'&#?\\w+;'	169,179,220,296,325,454,456,506,591,622,651,666,707,819,927,950,970,1003,1055,1076,1247,1469
'pack_lun\\)\\('	271,601,751,791,848,937,1040,1041,1103,1106,1116,1131,1167,1236,1237,1306,1334,1356,1400,1514,1568,1610
'^\\s*(\\w+)\\s*'	302,323,355,391,422,682,849,866,872,878,884,1012,1054,1086,1087,1158,1263,1495,1517,1580,1594,1634
'^\\.\\s*(\\w+)\\s*'	302,323,355,391,422,682,849,866,872,878,884,1012,1054,1086,1087,1158,1263,1495,1517,1580,1594,1634
'^\\[\\s*(\\w+)\\s*\\]\\s*'	302,323,355,391,422,682,849,866,872,878,884,1012,1054,1086,1087,1158,1263,1495,1517,1580,1594,1634
'x'	12,302,412,425,744,759,774,849,852,878,961,1004,1012,1086,1087,1158,1221,1328,1495,1511,1580
'(\\w*)'	412,587,618,759,793,818,852,896,961,1015,1032,1080,1172,1221,1266,1296,1428,1464,1493,1511,1580
u'^(?:=)$'	12,42,82,89,139,140,148,287,580,602,729,1004,1074,1075,1210,1235,1248,1328,1444,1495,1509
'\\(.*?\\)'	82,89,302,323,355,422,849,866,878,879,1004,1012,1074,1075,1086,1158,1184,1495,1517,1580,1634
'[^a-zA-Z0-9]'	302,322,323,341,355,422,467,505,534,757,826,866,913,1004,1087,1158,1248,1328,1466,1495,1517
u'^(?:!|&|\\*)$'	12,42,82,89,139,140,148,287,580,602,729,1004,1074,1075,1210,1235,1248,1328,1444,1495,1509
"(^|\\W)`(.*?)'(\\W|$)"	412,533,587,618,759,793,818,852,896,961,1007,1015,1032,1080,1172,1221,1266,1296,1428,1493,1511
'(\\w+(\\.\\w+)*)\\.(\\w*)'	12,101,287,412,602,640,642,662,759,776,852,961,971,1054,1087,1115,1203,1221,1509,1511,1580
'^#define\\s{1,}(\\w{1,}_H)\\s{1,}<(.*)>'	412,533,587,618,759,793,818,852,896,961,1007,1015,1032,1080,1172,1221,1266,1296,1428,1493,1511
'^\\s*(?:var)?char\\s*\\(\\s*(\\d+)\\s*\\)\\s*$'	82,89,302,323,355,422,849,866,878,923,1004,1012,1074,1075,1086,1158,1184,1495,1517,1580,1634
'\\D'	40,174,385,483,640,712,728,827,960,1007,1015,1032,1069,1122,1149,1199,1300,1302,1416,1583
'\\bgzip\\b'	82,89,302,323,355,422,849,866,878,1004,1012,1074,1075,1086,1158,1184,1495,1517,1580,1634
'^\\s*plural$'	82,89,302,323,355,422,849,866,878,1004,1012,1074,1075,1086,1158,1184,1495,1517,1580,1634
"([a-z])'([A-Z])"	82,89,302,323,355,422,849,866,878,1004,1012,1074,1075,1086,1158,1184,1495,1517,1580,1634
'&(?!(\\w+|#\\d+);)'	82,89,302,323,355,422,849,866,878,1004,1012,1074,1075,1086,1158,1184,1495,1517,1580,1634
'^\\s*endblocktrans$'	82,89,302,323,355,422,849,866,878,1004,1012,1074,1075,1086,1158,1184,1495,1517,1580,1634
'\\(\\?P(<\\w+>).+?\\)'	82,89,302,323,355,422,849,866,878,1004,1012,1074,1075,1086,1158,1184,1495,1517,1580,1634
'(?<![\\w])(\\d+)L(?![\\w])'	82,89,302,323,355,422,849,866,878,1004,1012,1074,1075,1086,1158,1184,1495,1517,1580,1634
'(<a [^>]*?)target=[^\\s>]+'	82,89,302,323,355,422,849,866,878,1004,1012,1074,1075,1086,1158,1184,1495,1517,1580,1634
'_\\(((?:".*?")|(?:\'.*?\'))\\)'	82,89,302,323,355,422,849,866,878,1004,1012,1074,1075,1086,1158,1184,1495,1517,1580,1634
'(?:<p>(?:&nbsp;|\\s|<br \\/>)*?</p>\\s*)+\\Z'	82,89,302,323,355,422,849,866,878,1004,1012,1074,1075,1086,1158,1184,1495,1517,1580,1634
'\\sCONSTRAINT `[^`]*` FOREIGN KEY \\(`([^`]*)`\\) REFERENCES `([^`]*)` \\(`([^`]*)`\\)'	82,89,302,323,355,422,849,866,878,1004,1012,1074,1075,1086,1158,1184,1495,1517,1580,1634
'='	228,317,416,592,852,896,994,1007,1076,1093,1225,1246,1301,1403,1412,1469,1511,1560,1598
'\\.'	43,108,161,232,633,678,944,990,1008,1076,1199,1248,1275,1300,1317,1478,1488,1501,1585
'/\\*'	0,75,119,306,322,464,467,505,534,768,785,825,1007,1015,1032,1054,1301,1404,1466
'[<>]'	12,287,341,412,413,510,602,759,767,774,852,961,1054,1076,1087,1221,1248,1509,1511
'[\\\\].'	12,287,412,602,619,759,852,869,961,1054,1087,1221,1292,1415,1439,1469,1509,1511,1580
