'\\s+'	13,18,31,43,52,55,93,109,144,147,153,162,181,182,201,220,225,232,241,251,283,287,290,296,302,305,313,317,322,323,324,329,339,345,347,355,360,383,386,391,400,405,413,420,421,422,454,456,467,476,477,503,505,510,534,538,548,550,557,560,562,568,583,597,599,602,633,640,656,662,666,678,705,707,721,726,732,747,757,768,771,774,779,796,807,813,819,824,825,849,861,866,872,873,874,878,879,906,913,927,939,947,960,975,996,998,1001,1003,1004,1007,1008,1010,1012,1014,1025,1028,1039,1052,1086,1087,1116,1144,1158,1162,1179,1181,1199,1205,1216,1223,1227,1243,1247,1248,1249,1258,1267,1269,1288,1300,1302,1317,1322,1344,1383,1404,1407,1420,1432,1451,1453,1459,1463,1466,1469,1471,1480,1481,1488,1491,1495,1498,1501,1505,1506,1509,1510,1513,1517,1520,1531,1533,1535,1538,1553,1580,1592,1594,1600,1634,1637,1638
'md[0-9]$|sd[a-z]+$|xvd[a-z]+$'	1183,1506,1510
'\\s*(\\d+)\\s*,\\s*(\\d+)\\s*'	1087,1580,1621
'(\\d+)(\\s+\\d){3,}\\s+([TF])'	262,267,268
'%.*coding[:=]\\s*([-\\w\\.]+)'	317,428,466
'(\\d+)(\\s+\\d+){2}\\s+([TF])'	262,267,268
'\\s?([a-zA-Z_\\d]+tset)\\s+fed'	1025,1215,1423
'/dev/cdrom-\\w+|/dev/cdrom\\d*'	560,1317,1501
'^(.*?)\\s?((?:ssh\\-|ecds).+)$'	947,996,1491
'^\\s*(([A-Z][a-z]*)+) = (\\d+)'	462,690,1119
'^(\\d+)\\.(\\d+)(?:\\.(\\d+))?'	947,996,1491
'^\\s+self\\.fail\\("I fail"\\)$'	557,1223,1420
'<!-- PlaceholderNode: (.+?) -->'	1121,1320,1355
'^\\s*<CxxTest\\s+preamble>\\s*$'	0,139,785
'(?P<key>[A-Z]+)="(?P<val>[^"]+)'	1007,1015,1032
'\\s*\\#\\s*include\\s+<cxxtest/'	0,139,785
'= *([0-9]*.+[0-9]*) ([a-zA-Z]*)'	560,1317,1501
'if.*?==\\s+(None|False|True)\\b'	147,181,1087
'^https?://github.com/([^/]+)/?$'	1322,1326,1505
'^([>\\w\\-]+)\\s*:\\s*(.*)\\s*$'	1007,1015,1032
'^\\s+File .* in runUntilCurrent'	557,1223,1420
'\\bnot\\s+\\S+?\\s+i[sn]\\s\\S+'	147,181,1087
'^[ \t]*from[ \t]+([^ \t]+)[ \t]+'	12,1054,1087
'(^\\s+Invalid read of size )\\d+'	1007,1015,1032
'Registering archive: (\\S+)\\s*$'	122,1015,1032
'^\\s*#\\s*include\\s*<(gtest/.+)>'	592,896,1403
'(?:py.*-)?([\\d\\.]+)(?:-(\\w+))?'	1415,1469,1580
"\\s+\\(default:\\s+\\'(.*)\\'\\)$"	1223,1420,1495
'<toolset.*version>(\\d+)[.](\\d*)'	241,874,1249
'(\\d+),\\s*(.+),\\s*(.+),\\s*(.+)'	262,267,268
'&#([xX]?[0-9a-fA-F]+)[^0-9a-fA-F]'	31,476,732
'(^\\s+Invalid write of size )\\d+'	1007,1015,1032
'^([^:]+): (\\w+) \\(([\\w\\.]+)\\)'	122,1015,1032
'Active connections: (?P<conn>\\d+)'	1183,1506,1510
'\\s*(-?\\d+)\\s*-\\s*(-?\\d+)\\s*$'	12,1087,1580
'.*?(?:HWaddr|ether) ([0-9a-fA-F:]+)'	947,996,1491
'^Status against revision:\\s+(\\d+)'	122,1015,1032
'^struct +[a-zA-Z_][a-zA-Z0-9_]* *{$'	768,825,1007
'^(.*?)\\s*<(?:URI:|URL:)?([^<>]+)>$'	757,1087,1330
'.*?(?:Bcast:|broadcast )([\\d\\.]+)'	947,996,1491
'==\\d+==\\s+I\\s+refs:\\s+([0-9,]+)'	1007,1015,1032
'#define\\WDB_VERSION_PATCH\\W(\\d+)'	12,1087,1580
u'\\{\\{ plugin_object (\\d+) \\}\\}'	1121,1320,1355
'([A-Z0-9]+) \\/\\* Resources \\*\\/'	289,638,956
'(?:\\s*|((?:\\\\\\\\)+))\\\\\\n\\s*'	1007,1015,1032
'^\\w+(?:-\\w+)?(?:,\\w+(?:-\\w+)?)*$'	1007,1015,1032
'([A-Z0-9]+) \\/\\* Frameworks \\*\\/'	289,638,956
'^\\s*(([A-Z][a-z]*)+),?\\s*# (\\d+)$'	462,690,1119
'\\s*"((\\\\.|.)+?)"\\s*=\\s*"(.+?)";'	194,199,289
'([^ ]+) ([^ ]+)(( HTTP/([0-9.]+))$|$)'	107,1225,1638
'([0-9]+) INFO TEST-START . Shutdown.*'	1007,1015,1032
'^\\.\\.\\. (?P<path>[^#]+)#\\d+ \\w+$'	122,1015,1032
'([^:#]*)\\s*:?\\s*([^#]*?)(\\s+#.*|$)'	947,996,1491
'(\\d+):(\\d+):(\\d+)(?:\\.(\\d{0,6}))?'	1415,1469,1580
'^/?[a-zA-Z0-9_-]+(/[a-zA-Z0-9_-]+)?/?$'	1121,1320,1355
'sqlalchemy/([a-z_]+/){0,2}[a-z_]+\\.py'	1415,1469,1580
'[ \t]+([A-Z0-9]+) \\/\\* (.+) \\*\\/,\n'	289,638,956
'<a u="([A-F0-9]{4})" b="([0-9A-F ]+)"/>'	12,1087,1580
'.*(\\d\\.\\d) \\d+ \\(experimental\\).*'	1007,1015,1032
"Success: created profile .* at '([^']+)'"	1007,1015,1032
':\\s+\\(.*?\\)\\s+[-0-9x+]+\\s+[-0-9+]+$'	1025,1322,1505
'([^<>= ]+)(?:\\s*([<>=]{1,2})\\s*(.*))?$'	242,930,1323
'^/?[a-zA-Z0-9_.-]+(/[a-zA-Z0-9_.-]+)*/?$'	1121,1320,1355
'%(@|d|f|lld|\\d+\\.?f|\\d+\\.\\d+f|\\d+d)'	194,199,289
'(?:[^\\s])(\\s*)(?:[-+*/|!<=>%&^]+)(\\s*)'	640,945,1505
'^(pgpgin|pgpgout|pswpin|pswpout)\\s(\\d+)'	1183,1506,1510
'^#T (gmake |pymake )?([a-z-]+)(?:: (.*))?$'	1007,1015,1032
'(^|\n)svn path=[^\n]+revision=\\d+(?=$|\n)'	526,1046,1642
'chrome\\/help\\/images\\/[A-Za-z-_]+\\.png'	119,1015,1032
'ip(engine|controller)z-\\d+\\.(log|err|out)'	422,747,1517
'(\\s*def\\s+\\w+\\s*)\\[(html|plain)\\](.*)'	498,602,1495
'([\\d.]+) ([\\d.]+) ([\\d.]+) (\\d+)/(\\d+)'	1183,1506,1510
u'<img [^>]*\\bid="plugin_obj_(\\d+)"[^>]*/?>'	1121,1320,1355
'^https?://github.com/([^/]+)/([^/]+)($|/.*$)'	1322,1326,1505
'\\s?((["][^"]*["]|[\'][^\']*[\'])\\s+dluohs)'	1025,1215,1423
'(?:.*\\()?(?P<name>[-\\w*\\.]+)(?:,|\\)?.*)?'	257,1319,1448
'^\\s*#define SSH_([A-Z_]+)\\s+([0-9x]*)\\s*$'	557,1223,1420
'^([,;/%?]|!!?|\\s*)\\s*([\\w\\.]+)(\\s+.*$|$)'	422,602,747
'(?:")?Dup(?:licate)?(?:d)?(?:")? of .*?(\\d+)'	1007,1015,1032
'^\\s+File .*erroneous\\.py", line \\d+, in go'	557,1223,1420
"(^\\s+Address 0x)[0-9A-Fa-f]+( is not stack'd)"	1007,1015,1032
'^([ \t]*class +[a-zA-Z0-9_]+) *( *) *((=.*)?):'	12,1054,1087
'(subroutine|function)\\s*(?P<name>\\w+)\\s*\\('	531,832,846
'&(?:#((?:\\d+)|(?:[xX][0-9a-fA-F]+));?|(\\w+);)'	113,147,181
"Change (?P<num>\\d+) on \\S+ by \\S+@\\S+ '.+'$"	122,1015,1032
'^(?P<chunk>[^\\r\\n]+)|(?P<newline>\\n|\\r\\n?)'	381,1054,1087
'.*?(?:inet6 addr: (.*?)/|inet6 )([0-9a-fA-F:]+)'	947,996,1491
'(js_Execute|CallHook) ([^ ]+) ([^ ]+ )?([^ ]+ms)'	1007,1015,1032
u'[\\t !"#$%&\\\'()*\\-/<=>?@\\[\\\\\\]^_`{|},.]+'	571,1232,1313
'^https?://github.com/[^/]+/[^/]+/tree/([^/]+)/?$'	1322,1326,1505
'^--\\d+-- run: /usr/bin/dsymutil \\"shell/js\\"$'	1007,1015,1032
'^content-range: bytes ([0-9]+)-([0-9]+)/([0-9]+)$'	557,1223,1420
'^\\s+File .*erroneous\\.py., line \\d+, in setUp$'	557,1223,1420
'^\\s*public static final int ([A-Z_]+) = (\\d+);$'	462,690,1119
'<doctest (?P<name>.+)\\[(?P<examplenum>\\d+)\\]>$'	1054,1087,1580
'[-+]?(\\d+(\\.\\d*)?|\\d*\\.\\d+)([eE][-+]?\\d+)?'	758,1246,1540
'Change \\d+ by (?P<who>\\S+)@\\S+ on (?P<when>.+)$'	122,1015,1032
'(.+\\.db)\\r\\n?(.+)(?=sh-3.00# cat /tmp/netshare)'	1269,1469,1498
'(_F2PY_STRING_CONSTANT_\\d+_|F2PY_EXPR_TUPLE_\\d+)'	356,518,787
'(\\d+),\\s*(\\d+),\\s*(\\d+),\\s*(\\d+),\\s*(\\d+)'	262,267,268
'^\\d{4}-\\d{2}-\\d{2}T\\d{2}:\\d{2}:\\d{2}\\.\\d+$'	422,747,1517
u'^([a-z0-9.-]+|\\[[a-f0-9]*:[a-f0-9:]+\\])(:\\d+)?$'	1012,1158,1580
'^(.+)[ \\._\\-]([0-9]{1})([0-9]{2})[\\._ -][^\\/]*$'	506,1269,1498
'==\\d+==\\s+possibly\\s+lost:\\s+([0-9,]+)\\s+bytes'	1007,1015,1032
'goog\\.provide\\s*\\(\\s*[\'"]([^\\)]+)[\'"]\\s*\\)'	240,343,1336
'goog\\.require\\s*\\(\\s*[\'"]([^\\)]+)[\'"]\\s*\\)'	240,343,1336
'^\\s+raise RuntimeError\\(self.hiddenExceptionMsg\\)'	557,1223,1420
'^(?P<timestamp>\\d+) (?P<name>\\S+): (?P<metrics>.*)$'	1183,1506,1510
'^\\s+(?P<conn>\\d+)\\s+(?P<acc>\\d+)\\s+(?P<req>\\d+)'	1183,1506,1510
'==\\d+==\\s+still\\s+reachable:\\s+([0-9,]+)\\s+bytes'	1007,1015,1032
'^\\s+File .*erroneous\\.py., line \\d+, in test_fail$'	557,1223,1420
'Microsoft SQL Server.*? - (\\d+).(\\d+).(\\d+).(\\d+)'	1415,1469,1580
'^(.+)[ \\._\\-]([0-9]{2})([0-9]{2,3})[\\._ -][^\\/]*$'	506,1269,1498
'\\s*([0-9a-fA-F]+)\\s+([0-9a-fA-F]+)\\s+([0-9a-fA-F]+)'	1007,1015,1032
'[ \t]+([A-Z0-9]+) \\/\\* PBXTargetDependency \\*\\/,\n'	289,638,956
'(?P<name>[\\w-]+)\\s*\\(\\s*(==\\s*)?(?P<ver>[^)]+)\\)$'	1263,1580,1594
'^([ \\t]*In \\[\\d+\\]: |^[ \\t]*\\ \\ \\ \\.\\.\\.+: )'	422,747,1517
'(\\d+)-(\\d+)-(\\d+) (\\d+):(\\d+):(\\d+)(?:\\.(\\d+))?'	1415,1469,1580
'.*?(?:Mask:|netmask )(?:(0x[0-9a-fA-F]{8})|([\\d\\.]+))'	947,996,1491
'^(?P<prefix>(\\d+\\.)*\\d+)(?P<c>[ab])(?P<suffix>\\d+)$'	1007,1015,1032
'(?P<first>\\d+)(?:-(?P<last>\\d+))?(?:/(?P<step>\\d+))?$'	927,1003,1469
'<a href="/nodes/(?P<key>[\\w.]+)">(?P<count>[\\d.]+)</a>'	1183,1506,1510
'^[ \t]+def +[a-zA-Z0-9_]+ *( *self *, *(( *(.*) *)) *) *:'	12,1054,1087
'.*?(?:inet6 addr: [0-9a-fA-F:]+/(\\d+)|prefixlen (\\d+)).*'	947,996,1491
'(.*)\\.([0123456789]+)\\.([0123456789]+)\\.([0123456789]+)$'	241,874,1249
'^(.*?)test phase (?P<matchphase>\\d+): (?P<matchstatus>.*)$'	1007,1015,1032
'^\\s*#\\s*define\\s+OPENSSL_VERSION_NUMBER\\s+(0x[0-9a-fA-F]+)'	12,1087,1580
'graph(?P<graphNumber>\\d+)_(?P<res>.*?)_?(?P<optNumber>\\d+)?$'	1099,1129,1472
'released on (\\w+\\s+\\d+\\w+\\s+\\d+)(?:, codename (.*))?(?i)'	337,992,1112
'(^|\n)\\d+-\\d+-\\d+[ \t]+((\\w|[.-])+[ \t]+)+<[^\n>]+>(?=$|\n)'	526,1046,1642
'^\\s+File .*erroneous\\.py., line \\d+, in testHiddenException$'	557,1223,1420
'^([^/]|/[^/])*\\bvoid\\s+([Tt]est\\w+)\\s*\\(\\s*(void)?\\s*\\)'	0,139,785
'--- NOTE: IN THIS TESTCASE, WE EXPECT EXIT CODE ((?:-|\\d)+) ---'	1007,1015,1032
'\\bstatic\\s+\\w+\\s*\\*\\s*createSuite\\s*\\(\\s*(void)?\\s*\\)'	0,139,785
'^([MACDRUG_ ][MACDRUG_ ])(.)(.)   .   [^0-9-]+(\\d+|-)(.{23})(.+)'	241,874,1249
'^([0-9\\.]+)\\s*([0-9\\.]+)\\s*([0-9\\.]+)\\s*([0-9]+)\\/([0-9]+)'	1183,1506,1510
'(?P<error>.+?) at .+? line (?P<line>\\d+)(, near "(?P<near>.+?)")?'	304,1025,1322
'^.+\\@(\\[?)[a-zA-Z0-9\\-\\.]+\\.([a-zA-Z]{2,3}|[0-9]{1,3})(\\]?)$'	840,1495,1608
'(\\d{4})-(\\d{2})-(\\d{2})\\s+(\\d{2}):(\\d{2}):(\\d{2})(\\.\\d+)?'	220,1003,1247
'(?:(?P<jarfile>[\\w\\d.\\-\\_\\\\/]+).jar\\:)|(?:\\s*(\\#.*)?)\\s*$'	1007,1015,1032
'==\\d+==\\s+(?:definitely|indirectly)\\s+lost:\\s+([0-9,]+)\\s+bytes'	1007,1015,1032
'\\bstatic\\s+void\\s+destroySuite\\s*\\(\\s*\\w+\\s*\\*\\s*\\w*\\s*\\)'	0,139,785
u'^\\s*(?:@outlet\\s+)?[a-zA-Z_$]\\w*\\s+[a-zA-Z_$]\\w*\\s+@accessors\\b'	304,1025,1322
u'(\\d{4})-([^-]+)-(\\d{,2})T(\\d{,2}):(\\d{2})((\\+|-)(\\d{,2}:\\d{2}))'	220,1003,1247
u'^\\s*var\\s+[a-zA-Z_$]\\w*\\s*=\\s*function\\s+([a-zA-Z_$]\\w*)\\s*\\('	304,1025,1322
'^\\s+self\\.fail\\("Deliberate failure to mask the hidden exception"\\)$'	557,1223,1420
'^\\s*blocktrans(\\s+.*context\\s+(?:"[^"]*?")|(?:\'[^\']*?\'))?(?:\\s+|$)'	849,878,1634
'(?P<lhs>(\\s*)([\\w\\.]+)((\\s*,\\s*[\\w\\.]+)*))\\s*=\\s*!\\s*(?P<cmd>.*)'	422,747,1517
'http://example.com/login\\?next=http%3A%2F%2Flocalhost%3A[0-9]+%2Fabsolute'	552,606,800
'^([0-9a-f]+)-([0-9a-f]+)\\s+[-r][-w][-x][-p]\\s+(?:\\S+\\s+){3}\\[heap\\]$'	1007,1015,1032
'(?P<lhs>(\\s*)([\\w\\.]+)((\\s*,\\s*[\\w\\.]+)*))\\s*=\\s*%\\s*(?P<cmd>.*)'	422,747,1517
'(?P<time>\\d+)\\.M(?P<M>\\d{1,6})P(?P<P>\\d+)Q(?P<Q>\\d+)\\.(?P<host>[^:/]+)'	12,1087,1580
'\\bclass\\s+(\\w+)\\s*:\\s*public\\s+((::)?\\s*CxxTest\\s*::\\s*)?TestSuite\\b'	0,139,785
'Reading: (?P<reading>\\d+) Writing: (?P<writing>\\d+) Waiting: (?P<waiting>\\d+)'	1183,1506,1510
'^((?:|sh\\S*?|\\w+\\S+[@:]\\S+(?:\\s+\\S+)?|\\[\\S+[@:][^\\n]+\\].+)[$#%])(.*\\n?)'	251,498,1267
'(\\d+) bytes \\(\\d+\\.*\\d* \\w*\\) copied, (\\d+\\.*\\d*) s, \\d+\\.*\\d* \\w./s'	560,1317,1501
'([=!]=|is|is\\s+not)\\s*type(?:s\\.(\\w+)Type|\\(\\s*(\\(\\s*\\)|[^)]*[^ )])\\s*\\))'	640,945,1505
"(^\\s+Address 0x)[0-9A-Fa-f]+( is )\\d+( bytes inside a block of size )[0-9,]+( free'd)"	1007,1015,1032
u'([^,]+),\\s+(\\d{2})\\s+([^\\s]+)\\s+(\\d{4})\\s+(\\d{2}):(\\d{2}):(\\d{2})\\s+([^\\s]+)'	220,1003,1247
'\\b(std\\s*::|CXXTEST_STD|using\\s+namespace\\s+std\\b|^\\s*\\#\\s*include\\s+<[a-z0-9]+>)'	0,139,785
'\\/\\* Begin PBXBuildFile section \\*\\/\n((?:.|\n)+?)\\/\\* End PBXBuildFile section \\*\\/'	289,638,956
u'^\\s*(?:(?:else )?if|for|switch|while|with)\\s*\\(.+\\)\\s*(\\{)\\s*(?://.*|/\\*.*\\*/\\s*)?$'	304,1025,1322
'^\\s*trans\\s+((?:"[^"]*?")|(?:\'[^\']*?\'))(\\s+.*context\\s+(?:"[^"]*?")|(?:\'[^\']*?\'))?\\s*'	849,878,1634
'==\\d+==\\s+malloc/free:\\s+[0-9,]+\\s+allocs,\\s+[0-9,]+\\s+frees,\\s+([0-9,]+)\\s+bytes allocated.'	1007,1015,1032
'DOCTYPE\\s+(?P<name>[^\\s]*)( PUBLIC "(?P<publicId>.*)" "(?P<systemId1>.*)"| SYSTEM "(?P<systemId2>.*)")?'	220,927,1469
'^\\(?(?P<re>[\\+\\-]?\\d*\\.?\\d*(e[\\+\\-]?\\d+)?)??(?P<im>[\\+\\-]?\\d*\\.?\\d*(e[\\+\\-]?\\d+)?j)?\\)?$'	518,620,787
'(\'[^\']*\'|"[^"]*"|::|//?|\\.\\.|\\(\\)|[/.*:\\[\\]\\(\\)@=])|((?:\\{[^}]+\\})?[^/\\[\\]\\(\\)@=\\s]+)|\\s+'	1054,1087,1580
'^\\s*\\d+\\s+(?P<name>\\S+)\\s+(?P<size>-?\\d+)\\s+(?P<bytesLeaked>-?\\d+)\\s+-?\\d+\\s+(?P<numLeaked>-?\\d+)'	1007,1015,1032
'^(cpu[0-9]*)\\s+(?P<user>\\d+)\\s+(?P<nice>\\d+)\\s+(?P<system>\\d+)\\s+(?P<idle>\\d+)\\s+(?P<iowait>\\d+).*$'	1183,1506,1510
'^(syn keyword vimCommand contained|syn keyword vimOption contained|syn keyword vimAutoEvent contained)\\s+(.*)'	147,181,1087
'%(?:(?P<cn>[0-9]+)\\$)?(?P<width>[0-9]+)?(?:.(?P<pres>[0-9]+))?(?P<size>[hL]|(?:ll?))?(?P<type>[dciouxXefgpCSsn])'	1007,1015,1032
'DOCTYPE\\s+(?P<name>[^\\s]*)(\\s*PUBLIC\\s*"(?P<publicId>.*)"\\s*"(?P<systemId1>.*)"|\\s*SYSTEM\\s*"(?P<systemId2>.*)")?'	220,927,1469
'(?P<replace>(?P<type>[\\^](?:(?:!?@?)|\\|)?)(?P<command_string>[-a-zA-Z0-9_.]+)?\\((?P<is_array>\\s*\\[?)(?P<content>.*?)(\\]?)\\))'	534,1007,1466
u'(?x)\n        \\s*((continue|do|for|function|if|else|return|switch|while|with)\\b|\\[+\\s*[a-zA-Z_$]\\w*\\s+[a-zA-Z_$]\\w*\\s*[:\\]])\n    '	304,1025,1322
'^(MemTotal|MemFree|Buffers|Cached|SwapCached|Active|Inactive|SwapTotal|SwapFree|Dirty|VmallocTotal|VmallocUser|VmallocChunk):\\s*(\\d+)\\s*kB'	1183,1506,1510
"\n    (?:'[^'\\n\\r]*')+|\n    <=|>=|!=|=|<|>|\n    :\\w+|\n    ,|\n    \\*|\n    -?\\d+(?:\\.\\d+)?|\n    \\w+|\n    \\(|\\)|\n    \\S+\n    "	1004,1074,1075
'^(?P<version>(?P<major>\\d+)\\.(?P<minor>\\d+)\\.(?P<subminor>\\d+))((rc(?P<release_candidate>\\d+))|dev)?-CAPI-(?P<capi_version>\\d+\\.\\d+\\.\\d+)( r\\d+)?$'	1012,1158,1580
'\n                            \\s* ([^\\s;]+) \\s*            #content-coding\n                            (;\\s* q \\s*=\\s* ([0-9\\.]+))? #q\n                            '	1054,1087,1580
'^js\\(\\d+,0x[0-9a-f]+\\) malloc: \\*\\*\\* error for object 0x[0-9a-f]+: pointer being freed was not allocated\\n\\*\\*\\* set a breakppoint in malloc_error_break to debug\\n$'	1007,1015,1032
u'(?x)\n        (?P<indent>\\s*)         # indent before a var keyword\n        (?P<var>var\\s+)         # var keyword and whitespace after\n        (?P<identifier>[a-zA-Z_$]\\w*)\\s*\n        (?:\n            (?P<assignment>=)\\s*\n            (?P<expression>.*)\n            |\n            (?P<separator>[,;+\\-/*%^&|=\\\\])\n        )\n    '	304,1025,1322
'(?x)\n    ^\n    (?: (\\w+):                     )?  # optional label at start of line\n        \\s* (\\.?\\w+)                   # optional spaces, (pseudo-)opcode\n    (?: \\s+ ([+-]?\\w+ | \\([^)]*\\)) )?  # optional first immediate operand\n    (?: \\s+ ([\\w,-]+  | \\([^)]*\\)) )?  # optional second immediate operand\n    (?: \\s* (?:\\#.*)               )?  # optional spaces and comment\n    $'	1007,1015,1032
'\n    (?P<escape_hex>\\{\\#x(?P<escape_hex_val>[0-9a-fA-F]+)\\})\n  | (?P<escape_dec>\\{\\#(?P<escape_dec_val>[0-9]+)\\})\n  | (?P<escape_lbrace>\\{\\{)\n  | (?P<escape_rbrace>\\}\\})\n  | (?P<attr>\\{\n        (?P<attr_name>[^ \\{\\}]+)\\s+\n        (?P<attr_val>[^\\}]+)\\})\n  | (?P<nl_hard1>\\n(?=[ \\t]))\n  | (?P<nl_hard2>\\{\\}\\n)\n  | (?P<nl_soft>\\n(?=\\S))\n  | (?P<nl_para>\\n\\n+)\n  | (?P<text>[^\\{\\}\\n]+)\n    '	518,757,787
'    # mere offset\n                ^\n                &?                                          # possible ampersand\n                (       0                                       # just zero\n                |       [1-9]{1,1}[0-9]*        # decimal\n                |       0[0-7]+                         # octal\n                |       0x[0-9a-f]+                     # hex\n                )\n                $\n                '	1007,1015,1032
'^(?:\\s*)([0-9]+):(?:\\s*)(?P<rx_bytes>\\d+)(?:\\s*)(?P<rx_packets>\\w+)(?:\\s*)(?P<rx_errors>\\d+)(?:\\s*)(?P<rx_drop>\\d+)(?:\\s*)(?P<rx_fifo>\\d+)(?:\\s*)(?P<rx_frame>\\d+)(?:\\s*)(?P<rx_compressed>\\d+)(?:\\s*)(?P<rx_multicast>\\d+)(?:\\s*)(?P<tx_bytes>\\d+)(?:\\s*)(?P<tx_packets>\\w+)(?:\\s*)(?P<tx_errors>\\d+)(?:\\s*)(?P<tx_drop>\\d+)(?:\\s*)(?P<tx_fifo>\\d+)(?:\\s*)(?P<tx_frame>\\d+)(?:\\s*)(?P<tx_compressed>\\d+)(?:\\s*)(?P<tx_multicast>\\d+)(?:.*)$'	1183,1506,1510
'(?x)\n        ^ OPDEF \\( (JSOP_\\w+),         \\s*  # op\n                   ([0-9]+),           \\s*  # val\n                   ("[^"]+" | [\\w_]+), \\s*  # name\n                   ("[^"]+" | [\\w_]+), \\s*  # image\n                   (-1|[0-9]+),        \\s*  # len\n                   (-1|[0-9]+),        \\s*  # uses\n                   (-1|[0-9]+),        \\s*  # defs\n                   ([0-9]+),           \\s*  # prec\n                   ([\\w_| ]+)          \\s*  # format\n                \\) \\s* $'	1007,1015,1032
'        # A numeric string consists of:\n#    \\s*\n    (?P<sign>[-+])?              # an optional sign, followed by either...\n    (\n        (?=[0-9]|\\.[0-9])        # ...a number (with at least one digit)\n        (?P<int>[0-9]*)          # having a (possibly empty) integer part\n        (\\.(?P<frac>[0-9]*))?    # followed by an optional fractional part\n        (E(?P<exp>[-+]?[0-9]+))? # followed by an optional exponent, or...\n    |\n        Inf(inity)?              # ...an infinity, or...\n    |\n        (?P<signal>s)?           # ...an (optionally signaling)\n        NaN                      # NaN\n        (?P<diag>[0-9]*)         # with (possibly empty) diagnostic info.\n    )\n#    \\s*\n    \\Z\n'	287,602,1509
'        # A numeric string consists of:\n#    \\s*\n    (?P<sign>[-+])?              # an optional sign, followed by either...\n    (\n        (?=\\d|\\.\\d)              # ...a number (with at least one digit)\n        (?P<int>\\d*)             # having a (possibly empty) integer part\n        (\\.(?P<frac>\\d*))?       # followed by an optional fractional part\n        (E(?P<exp>[-+]?\\d+))?    # followed by an optional exponent, or...\n    |\n        Inf(inity)?              # ...an infinity, or...\n    |\n        (?P<signal>s)?           # ...an (optionally signaling)\n        NaN                      # NaN\n        (?P<diag>\\d*)            # with (possibly empty) diagnostic info.\n    )\n#    \\s*\n    \\Z\n'	1054,1087,1580
'    # indirect offset\n                ^\\(\n                (?P<base>&?0                  # just zero\n                        |&?[1-9]{1,1}[0-9]* # decimal\n                        |&?0[0-7]*          # octal\n                        |&?0x[0-9A-F]+      # hex\n                )\n                (?P<type>\n                        \\.         # this dot might be alone\n                        [BSL]? # one of this chars in either case\n                )?\n                (?P<sign>\n                        [-+]{0,1}\n                )?\n                (?P<off>0              # just zero\n                        |[1-9]{1,1}[0-9]*  # decimal\n                        |0[0-7]*           # octal\n                        |0x[0-9a-f]+       # hex\n                )?\n                \\)$'	1007,1015,1032
'^-+'	360,1216
'\\S+'	200,1143
'^.+$'	820,1247
'^0+$'	1146,1426
'[/]+'	447,877
'\\n+$'	1179,1406
'>.+?:'	55,200
'\\W+$'	1248,1502
'^==+$'	640,662
'{.+?}'	152,976
'@\\w+'	1007,1301
'-\\d+'	1047,1248
'\\n +'	813,1636
'^[^:]+'	1269,1498
'<(.+)>'	599,1359
'-\\d+$'	757,1087
'fd\\d+'	1317,1501
'(\\S+)'	539,560
'{\\w+}'	622,950
'_\\d+$'	265,1051
'[^0-9]+'	1051,1469
':(\\s+)'	753,942
"[\\w']+"	440,542
'\\s+\\Z'	43,107
'^h\\d+$'	757,1087
'[\\W_]+'	784,1557
'(\\S+)$'	1248,1488
'#(\\S+)'	296,819
'[,\\s]+'	758,1580
'{(.+?)}'	1317,1501
';(\\s+)'	753,942
'&#\\d+;'	927,1003
'^()( +)'	1050,1350
'<(.+?)>'	747,971
'@(\\w+)'	147,181
'()(  +)'	1050,1350
'[\\w ]+'	1317,1501
'\\n{3,}'	1267,1618
'[_\\s]+'	959,1276
'(?m)\\s+'	1248,1258
'[ \\t:]+'	305,1505
'\n[ ]+\n'	1248,1488
'^(.+?)e$'	255,1184
'Node\\s+'	1317,1501
'__u\\d+$'	116,124
'^@(\\w+)'	147,181
'<[^<]+?>'	1048,1431
'( +|\\n)'	757,1087
'CPU\\d+:'	1317,1501
'(\\s|,)+'	640,662
'CPU\\s+.*'	1317,1501
'\\.[0-9]+'	440,542
'^(\\S+):?'	996,1491
'^\\S+\\s+'	361,1062
'\\*(\\S+)'	171,1381
'__\\w+__$'	757,1087
'^[0-9/]+$'	1063,1254
'%([0-9]+)'	113,521
'([?*]+/?)'	636,1125
'[-+]?\\d+'	1246,1540
'(\\n)( +)'	1050,1350
'[+-]?\\d+'	374,1618
'line \\d+'	313,787
'#F([^#]+)'	332,689
'[\\d\\.]+'	1317,1501
'--+.*?--+'	305,1505
'^\\?\\w+$'	1248,1488
'.*/(\\d+)'	1246,1540
'`([^`]+`)'	52,597
'\\+(\\w+)'	1317,1501
'(?s)\\s+<'	1513,1638
'([^\\(]+)'	113,1469
'[^\\w.-]+'	1223,1420
'^[\\d ]+$'	109,182
'(&#\\d+;)'	757,1087
'(?s)>\\s+'	1513,1638
'\\@(\\w+)'	1054,1198
'as (\\w+)'	715,1575
'@"([^"]+)"'	296,819
'repeat\\d+'	1317,1501
'\\n{2,}\\Z'	55,200
'(\\d+)(.*)'	560,743
'^id(\\d+)$'	241,1249
'^([0-9]+)$'	122,954
'.+@.+\\..+'	200,225
'#([\\w-]+)'	1054,1198
'\\.\\.\\.+'	1580,1635
'[a-f0-9]+$'	1223,1420
